え,エ,え,フィラー
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
桜,サクラ,桜,名詞-一般
の,ノ,の,助詞-連体化
花,ハナ,花,名詞-一般
が,ガ,が,助詞-格助詞-一般
咲く,サク,咲く,動詞-自立,五段・カ行イ音便,基本形
から,カラ,から,助詞-接続助詞
、,、,、,記号-読点
それ,ソレ,それ,名詞-代名詞-一般
を,ヲ,を,助詞-格助詞-一般
見,ミ,見る,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
から,カラ,から,助詞-格助詞-一般
出掛け,デカケ,出掛ける,動詞-自立,一段,未然形
なけれ,ナケレ,ない,助動詞,特殊・ナイ,仮定形
ば,バ,ば,助詞-接続助詞
なら,ナラ,なる,動詞-非自立,五段・ラ行,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
の,ノ,の,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
どういう,ドウイウ,どういう,連体詞
わけ,ワケ,わけ,名詞-非自立-一般
で,デ,で,助詞-格助詞-一般
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
桜,サクラ,桜,名詞-一般
の,ノ,の,助詞-連体化
森,モリ,森,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
へ,ヘ,へ,助詞-格助詞-一般
行っ,イッ,行く,動詞-自立,五段・カ行促音便,連用タ接続
て,テ,て,助詞-接続助詞
み,ミ,みる,動詞-非自立,一段,未然形
なけれ,ナケレ,ない,助動詞,特殊・ナイ,仮定形
ば,バ,ば,助詞-接続助詞
なら,ナラ,なる,動詞-非自立,五段・ラ行,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
から,カラ,から,助詞-接続助詞
だ,ダ,だ,助動詞,特殊・ダ,基本形
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
だから,ダカラ,だから,接続詞
、,、,、,記号-読点
なぜ,ナゼ,なぜ,副詞-助詞類接続
行っ,イッ,行く,動詞-自立,五段・カ行促音便,連用タ接続
て,テ,て,助詞-接続助詞
見,ミ,見る,動詞-自立,一段,未然形
なけれ,ナケレ,ない,助動詞,特殊・ナイ,仮定形
ば,バ,ば,助詞-接続助詞
なら,ナラ,なる,動詞-非自立,五段・ラ行,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
の,ノ,の,助詞-終助詞
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
が,ガ,が,助詞-格助詞-一般
咲く,サク,咲く,動詞-自立,五段・カ行イ音便,基本形
から,カラ,から,助詞-接続助詞
だ,ダ,だ,助動詞,特殊・ダ,基本形
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
が,ガ,が,助詞-格助詞-一般
咲く,サク,咲く,動詞-自立,五段・カ行イ音便,基本形
から,カラ,から,助詞-接続助詞
、,、,、,記号-読点
なぜ,ナゼ,なぜ,副詞-助詞類接続
さ,サ,さ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
は,ハ,は,助詞-係助詞
冷め,サメ,冷める,動詞-自立,一段,連用形
たい,タイ,たい,助動詞,特殊・タイ,基本形
風,カゼ,風,名詞-一般
が,ガ,が,助詞-格助詞-一般
はりつめ,ハリツメ,はりつめる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
から,カラ,から,助詞-接続助詞
だ,ダ,だ,助動詞,特殊・ダ,基本形
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
に,ニ,に,助詞-格助詞-一般
かえ,カエ,かう,動詞-自立,五段・ワ行促音便,命令ｅ
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
は,ハ,は,助詞-係助詞
涯,涯,涯,名詞-一般
《,《,《,記号-括弧開
はて,ハテ,はて,感動詞
》,》,》,記号-括弧閉
が,ガ,が,助詞-格助詞-一般
ない,ナイ,ない,形容詞-自立,形容詞・アウオ段,基本形
から,カラ,から,助詞-接続助詞
だ,ダ,だ,助動詞,特殊・ダ,基本形
よ,ヨ,よ,助詞-終助詞
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
が,ガ,が,助詞-格助詞-一般
かえ,カエ,かう,動詞-自立,五段・ワ行促音便,命令ｅ
」,」,」,記号-括弧閉
記号-空白
男,オトコ,男,名詞-一般
は,ハ,は,助詞-係助詞
分ら,ワカラ,分る,動詞-自立,五段・ラ行,未然形
なく,ナク,ない,助動詞,特殊・ナイ,連用テ接続
なっ,ナッ,なる,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
クシャクシャ,クシャクシャ,クシャクシャ,名詞-形容動詞語幹
し,シ,する,動詞-自立,サ変・スル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
「,「,「,記号-括弧開
私,ワタシ,私,名詞-代名詞-一般
も,モ,も,助詞-係助詞
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
へ,ヘ,へ,助詞-格助詞-一般
連れ,ツレ,連れる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
行っ,イッ,行く,動詞-非自立,五段・カ行促音便,連用タ接続
て,テ,て,助詞-接続助詞
おくれ,オクレ,おくる,動詞-自立,五段・ラ行,命令ｅ
」,」,」,記号-括弧閉
「,「,「,記号-括弧開
それ,ソレ,それ,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
だめ,ダメ,だめ,名詞-形容動詞語幹
だ,ダ,だ,助動詞,特殊・ダ,基本形
」,」,」,記号-括弧閉
記号-空白
男,オトコ,男,名詞-一般
は,ハ,は,助詞-係助詞
キッパリ,キッパリ,キッパリ,副詞-助詞類接続
言い,イイ,言う,動詞-自立,五段・ワ行促音便,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
「,「,「,記号-括弧開
一,イチ,一,名詞-数
人,ニン,人,名詞-接尾-助数詞
で,デ,だ,助動詞,特殊・ダ,連用形
なく,ナク,ない,助動詞,特殊・ナイ,連用テ接続
ちゃ,チャ,ちゃ,助詞-接続助詞
、,、,、,記号-読点
だめ,ダメ,だめ,名詞-形容動詞語幹
な,ナ,だ,助動詞,特殊・ダ,体言接続
ん,ン,ん,名詞-非自立-一般
だ,ダ,だ,助動詞,特殊・ダ,基本形
」,」,」,記号-括弧閉
記号-空白
女,オンナ,女,名詞-一般
は,ハ,は,助詞-係助詞
苦笑,クショウ,苦笑,名詞-サ変接続
し,シ,する,動詞-自立,サ変・スル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
男,オトコ,男,名詞-一般
は,ハ,は,助詞-係助詞
苦笑,クショウ,苦笑,名詞-サ変接続
という,トイウ,という,助詞-格助詞-連語
もの,モノ,もの,名詞-非自立-一般
を,ヲ,を,助詞-格助詞-一般
始め,ハジメ,始める,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
見,ミ,見る,動詞-自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
そんな,ソンナ,そんな,連体詞
意地,イジ,意地,名詞-一般
の,ノ,の,助詞-格助詞-一般
悪い,ワルイ,悪い,形容詞-自立,形容詞・アウオ段,基本形
笑い,ワライ,笑い,名詞-一般
を,ヲ,を,助詞-格助詞-一般
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
今,イマ,今,名詞-副詞可能
まで,マデ,まで,助詞-副助詞
知ら,シラ,知る,動詞-自立,五段・ラ行,未然形
なかっ,ナカッ,ない,助動詞,特殊・ナイ,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
の,ノ,の,名詞-非自立-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
そして,ソシテ,そして,接続詞
それ,ソレ,それ,名詞-代名詞-一般
を,ヲ,を,助詞-格助詞-一般
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
「,「,「,記号-括弧開
意地,イジ,意地,名詞-一般
の,ノ,の,助詞-格助詞-一般
悪い,ワルイ,悪い,形容詞-自立,形容詞・アウオ段,基本形
」,」,」,記号-括弧閉
という,トイウ,という,助詞-格助詞-連語
風,カゼ,風,名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
判断,ハンダン,判断,名詞-サ変接続
せ,セ,する,動詞-自立,サ変・スル,未然ヌ接続
ず,ズ,ぬ,助動詞,特殊・ヌ,連用ニ接続
に,ニ,に,助詞-格助詞-一般
、,、,、,記号-読点
刀,カタナ,刀,名詞-一般
で,デ,で,助詞-格助詞-一般
斬っ,キッ,斬る,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
も,モ,も,助詞-係助詞
斬れ,キレ,斬る,動詞-自立,五段・ラ行,仮定形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
よう,ヨウ,よう,名詞-非自立-助動詞語幹
に,ニ,に,助詞-副詞化
、,、,、,記号-読点
と,ト,と,助詞-格助詞-引用
判断,ハンダン,判断,名詞-サ変接続
し,シ,する,動詞-自立,サ変・スル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
その,ソノ,その,連体詞
証拠,ショウコ,証拠,名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
苦笑,クショウ,苦笑,名詞-サ変接続
は,ハ,は,助詞-係助詞
彼,カレ,彼,名詞-代名詞-一般
の,ノ,の,助詞-連体化
頭,アタマ,頭,名詞-一般
に,ニ,に,助詞-格助詞-一般
ハン,ハン,ハン,名詞-固有名詞-人名-一般
を,ヲ,を,助詞-格助詞-一般
捺,捺,捺,名詞-一般
《,《,《,記号-括弧開
お,オ,お,感動詞
》,》,》,記号-括弧閉
し,シ,する,動詞-自立,サ変・スル,連用形
た,タ,た,助動詞,特殊・タ,基本形
よう,ヨウ,よう,名詞-非自立-助動詞語幹
に,ニ,に,助詞-副詞化
刻みつけ,キザミツケ,刻みつける,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,連用形
て,テ,て,助詞-接続助詞
しまっ,シマッ,しまう,動詞-非自立,五段・ワ行促音便,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
から,カラ,から,助詞-接続助詞
です,デス,です,助動詞,特殊・デス,基本形
。,。,。,記号-句点
それ,ソレ,それ,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
刀,カタナ,刀,名詞-一般
の,ノ,の,助詞-連体化
刃,ハ,刃,名詞-一般
の,ノ,の,助詞-連体化
よう,ヨウ,よう,名詞-非自立-助動詞語幹
に,ニ,に,助詞-副詞化
思いだす,オモイダス,思いだす,動詞-自立,五段・サ行,基本形
たび,タビ,たび,名詞-非自立-副詞可能
に,ニ,に,助詞-格助詞-一般
チクチク,チクチク,チクチク,副詞-一般
頭,アタマ,頭,名詞-一般
を,ヲ,を,助詞-格助詞-一般
きり,キリ,きる,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
そして,ソシテ,そして,接続詞
彼,カレ,彼,名詞-代名詞-一般
が,ガ,が,助詞-格助詞-一般
それ,ソレ,それ,名詞-代名詞-一般
を,ヲ,を,助詞-格助詞-一般
斬る,キル,斬る,動詞-自立,五段・ラ行,基本形
こと,コト,こと,名詞-非自立-一般
は,ハ,は,助詞-係助詞
でき,デキ,できる,動詞-自立,一段,未然形
ない,ナイ,ない,助動詞,特殊・ナイ,基本形
の,ノ,の,名詞-非自立-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
三,サン,三,名詞-数
日,ニチ,日,名詞-接尾-助数詞
目,メ,目,名詞-接尾-一般
が,ガ,が,助詞-格助詞-一般
き,キ,くる,動詞-自立,カ変・クル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
ひそか,ヒソカ,ひそか,名詞-形容動詞語幹
に,ニ,に,助詞-副詞化
出かけ,デカケ,出かける,動詞-自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
桜,サクラ,桜,名詞-一般
の,ノ,の,助詞-連体化
森,モリ,森,名詞-一般
は,ハ,は,助詞-係助詞
満開,マンカイ,満開,名詞-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
一足,イッソク,一足,名詞-副詞可能
ふみこむ,フミコム,ふみこむ,動詞-自立,五段・マ行,基本形
とき,トキ,とき,名詞-非自立-副詞可能
、,、,、,記号-読点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
女,オンナ,女,名詞-一般
の,ノ,の,助詞-連体化
苦笑,クショウ,苦笑,名詞-サ変接続
を,ヲ,を,助詞-格助詞-一般
思いだし,オモイダシ,思いだす,動詞-自立,五段・サ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
それ,ソレ,それ,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
今,イマ,今,名詞-副詞可能
まで,マデ,まで,助詞-副助詞
に,ニ,に,助詞-格助詞-一般
覚え,オボエ,覚える,動詞-自立,一段,連用形
の,ノ,の,助詞-格助詞-一般
ない,ナイ,ない,形容詞-自立,形容詞・アウオ段,基本形
鋭,スルド,鋭い,形容詞-自立,形容詞・アウオ段,ガル接続
さ,サ,さ,名詞-接尾-特殊
で,デ,で,助詞-格助詞-一般
頭,アタマ,頭,名詞-一般
を,ヲ,を,助詞-格助詞-一般
斬り,キリ,斬る,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
それ,ソレ,それ,名詞-代名詞-一般
だけ,ダケ,だけ,助詞-副助詞
で,デ,で,助詞-格助詞-一般
もう,モウ,もう,副詞-一般
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
混乱,コンラン,混乱,名詞-サ変接続
し,シ,する,動詞-自立,サ変・スル,連用形
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
の,ノ,の,助詞-連体化
冷め,サメ,冷める,動詞-自立,一段,連用形
た,タ,た,助動詞,特殊・タ,基本形
さ,サ,さ,助詞-終助詞
は,ハ,は,助詞-係助詞
涯,涯,涯,名詞-一般
の,ノ,の,助詞-格助詞-一般
ない,ナイ,ない,形容詞-自立,形容詞・アウオ段,基本形
四方,シホウ,四方,名詞-一般
から,カラ,から,助詞-格助詞-一般
ドッ,ドッ,ドッ,名詞-一般
と,ト,と,助詞-格助詞-引用
押し寄せ,オシヨセ,押し寄せる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
き,キ,くる,動詞-非自立,カ変・クル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
の,ノ,の,助詞-連体化
身体,シンタイ,身体,名詞-一般
は,ハ,は,助詞-係助詞
忽,忽,忽,名詞-一般
《,《,《,記号-括弧開
たち,タチ,たち,名詞-接尾-一般
ま,マ,ま,感動詞
》,》,》,記号-括弧閉
ち,チ,ちる,動詞-自立,五段・ラ行,体言接続特殊２
その,ソノ,その,連体詞
風,カゼ,風,名詞-一般
に,ニ,に,助詞-格助詞-一般
吹き,フキ,吹く,動詞-自立,五段・カ行イ音便,連用形
さらさ,サラサ,さらす,動詞-自立,五段・サ行,未然形
れ,レ,れる,動詞-接尾,一段,連用形
て,テ,て,助詞-接続助詞
透明,トウメイ,透明,名詞-形容動詞語幹
に,ニ,に,助詞-格助詞-一般
なり,ナリ,なる,動詞-自立,五段・ラ行,連用形
、,、,、,記号-読点
四方,シホウ,四方,名詞-一般
の,ノ,の,助詞-連体化
風,カゼ,風,名詞-一般
は,ハ,は,助詞-係助詞
ゴウゴウ,ゴウゴウ,ゴウゴウ,名詞-一般
と,ト,と,助詞-格助詞-引用
吹き,フキ,吹く,動詞-自立,五段・カ行イ音便,連用形
通り,ドオリ,通り,名詞-接尾-一般
、,、,、,記号-読点
すでに,スデニ,すでに,副詞-一般
風,カゼ,風,名詞-一般
だけ,ダケ,だけ,助詞-副助詞
が,ガ,が,助詞-格助詞-一般
はりつめ,ハリツメ,はりつめる,動詞-自立,一段,連用形
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
の,ノ,の,名詞-非自立-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
の,ノ,の,助詞-連体化
声,コエ,声,名詞-一般
のみ,ノミ,のみ,助詞-副助詞
が,ガ,が,助詞-格助詞-一般
叫び,サケビ,叫ぶ,動詞-自立,五段・バ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
走り,ハシリ,走る,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
何,ナニ,何,名詞-代名詞-一般
という,トイウ,という,助詞-格助詞-連語
虚空,コクウ,虚空,名詞-一般
でしょ,デショ,です,助動詞,特殊・デス,未然形
う,ウ,う,助動詞,不変化型,基本形
。,。,。,記号-句点
彼,カレ,彼,名詞-代名詞-一般
は,ハ,は,助詞-係助詞
泣き,ナキ,泣く,動詞-自立,五段・カ行イ音便,連用形
、,、,、,記号-読点
祈り,イノリ,祈る,動詞-自立,五段・ラ行,連用形
、,、,、,記号-読点
もがき,モガキ,もがく,動詞-自立,五段・カ行イ音便,連用形
、,、,、,記号-読点
ただ,タダ,ただ,接続詞
逃げ,ニゲ,逃げる,動詞-自立,一段,連用形
去ろ,サロ,去る,動詞-自立,五段・ラ行,未然ウ接続
う,ウ,う,助動詞,不変化型,基本形
と,ト,と,助詞-格助詞-引用
し,シ,する,動詞-自立,サ変・スル,連用形
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
そして,ソシテ,そして,接続詞
、,、,、,記号-読点
花,ハナ,花,名詞-一般
の,ノ,の,助詞-連体化
下,シタ,下,名詞-一般
を,ヲ,を,助詞-格助詞-一般
ぬけだし,ヌケダシ,ぬけだす,動詞-自立,五段・サ行,連用形
た,タ,た,助動詞,特殊・タ,基本形
こと,コト,こと,名詞-非自立-一般
が,ガ,が,助詞-格助詞-一般
分っ,ワカッ,分る,動詞-自立,五段・ラ行,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
とき,トキ,とき,名詞-非自立-副詞可能
、,、,、,記号-読点
夢,ユメ,夢,名詞-一般
の,ノ,の,助詞-連体化
中,ナカ,中,名詞-非自立-副詞可能
から,カラ,から,助詞-格助詞-一般
我,ワガ,我,名詞-一般
に,ニ,に,助詞-格助詞-一般
かえっ,カエッ,かえる,動詞-自立,五段・ラ行,連用タ接続
た,タ,た,助動詞,特殊・タ,基本形
同じ,オナジ,同じ,連体詞
気持,キモチ,気持,名詞-一般
を,ヲ,を,助詞-格助詞-一般
見出し,ミイダシ,見出す,動詞-自立,五段・サ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
夢,ユメ,夢,名詞-一般
と,ト,と,助詞-格助詞-一般
違っ,チガッ,違う,動詞-自立,五段・ワ行促音便,連用タ接続
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
こと,コト,こと,名詞-非自立-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
本当に,ホントウニ,本当に,副詞-一般
息,イキ,息,名詞-サ変接続
も,モ,も,助詞-係助詞
絶え絶え,タエダエ,絶え絶え,名詞-形容動詞語幹
に,ニ,に,助詞-格助詞-一般
なっ,ナッ,なる,動詞-自立,五段・ラ行,連用タ接続
て,テ,て,助詞-接続助詞
いる,イル,いる,動詞-非自立,一段,基本形
身,ミ,身,名詞-一般
の,ノ,の,助詞-連体化
苦し,クルシ,苦しい,形容詞-自立,形容詞・イ段,ガル接続
さ,サ,さ,名詞-接尾-特殊
で,デ,だ,助動詞,特殊・ダ,連用形
あり,アリ,ある,助動詞,五段・ラ行アル,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
記号-空白
★,★,★,記号-一般
記号-空白
男,オトコ,男,名詞-一般
と,ト,と,助詞-並立助詞
女,オンナ,女,名詞-一般
と,ト,と,助詞-並立助詞
ビッコ,ビッコ,ビッコ,名詞-一般
の,ノ,の,助詞-連体化
女,オンナ,女,名詞-一般
は,ハ,は,助詞-係助詞
都,ト,都,名詞-一般
に,ニ,に,助詞-格助詞-一般
住み,スミ,住む,動詞-自立,五段・マ行,連用形
はじめ,ハジメ,はじめる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
男,オトコ,男,名詞-一般
は,ハ,は,助詞-係助詞
夜毎,ヨゴト,夜毎,名詞-副詞可能
に,ニ,に,助詞-格助詞-一般
女,オンナ,女,名詞-一般
の,ノ,の,助詞-格助詞-一般
命じる,メイジル,命じる,動詞-自立,一段,基本形
邸宅,テイタク,邸宅,名詞-一般
へ,ヘ,へ,助詞-格助詞-一般
忍び,シノビ,忍び,名詞-一般
入り,ハイリ,入る,動詞-自立,五段・ラ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
着物,キモノ,着物,名詞-一般
や,ヤ,や,助詞-並立助詞
宝石,ホウセキ,宝石,名詞-一般
や,ヤ,や,助詞-並立助詞
装身具,ソウシング,装身具,名詞-一般
も,モ,も,助詞-係助詞
持ち,モチ,持つ,動詞-自立,五段・タ行,連用形
だし,ダシ,だす,動詞-非自立,五段・サ行,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
が,ガ,が,助詞-接続助詞
、,、,、,記号-読点
それ,ソレ,それ,名詞-代名詞-一般
のみ,ノミ,のみ,助詞-副助詞
が,ガ,が,助詞-格助詞-一般
女,オンナ,女,名詞-一般
の,ノ,の,助詞-連体化
心,ココロ,心,名詞-一般
を,ヲ,を,助詞-格助詞-一般
充たす,ミタス,充たす,動詞-自立,五段・サ行,基本形
物,モノ,物,名詞-非自立-一般
で,デ,だ,助動詞,特殊・ダ,連用形
は,ハ,は,助詞-係助詞
あり,アリ,ある,動詞-自立,五段・ラ行,連用形
ませ,マセ,ます,助動詞,特殊・マス,未然形
ん,ン,ん,助動詞,不変化型,基本形
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
女,オンナ,女,名詞-一般
の,ノ,の,助詞-連体化
何より,ナニヨリ,何より,副詞-助詞類接続
欲し,ホシ,欲しい,形容詞-自立,形容詞・イ段,ガル接続
がる,ガル,がる,動詞-接尾,五段・ラ行,基本形
もの,モノ,もの,名詞-非自立-一般
は,ハ,は,助詞-係助詞
、,、,、,記号-読点
その,ソノ,その,連体詞
家,イエ,家,名詞-一般
に,ニ,に,助詞-格助詞-一般
住む,スム,住む,動詞-自立,五段・マ行,基本形
人,ヒト,人,名詞-一般
の,ノ,の,助詞-連体化
首,クビ,首,名詞-一般
でし,デシ,です,助動詞,特殊・デス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
記号-空白
彼等,カレラ,彼等,名詞-代名詞-一般
の,ノ,の,助詞-連体化
家,イエ,家,名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
すでに,スデニ,すでに,副詞-一般
何,ナン,何,名詞-数
十,ジュウ,十,名詞-数
の,ノ,の,助詞-連体化
邸宅,テイタク,邸宅,名詞-一般
の,ノ,の,助詞-連体化
首,クビ,首,名詞-一般
が,ガ,が,助詞-格助詞-一般
集め,アツメ,集める,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,連用形
て,テ,て,助詞-接続助詞
い,イ,いる,動詞-非自立,一段,連用形
まし,マシ,ます,助動詞,特殊・マス,連用形
た,タ,た,助動詞,特殊・タ,基本形
。,。,。,記号-句点
部屋,ヘヤ,部屋,名詞-一般
の,ノ,の,助詞-連体化
四方,シホウ,四方,名詞-一般
の,ノ,の,助詞-連体化
衝立,ツイタテ,衝立,名詞-一般
《,《,《,記号-括弧開
ついたて,ツイタテ,ついたて,名詞-一般
》,》,》,記号-括弧閉
に,ニ,に,助詞-格助詞-一般
仕切ら,シキラ,仕切る,動詞-自立,五段・ラ行,未然形
れ,レ,れる,動詞-接尾,一段,連用形
て,テ,て,助詞-接続助詞
首,クビ,首,名詞-一般
は,ハ,は,助詞-係助詞
並べ,ナラベ,並べる,動詞-自立,一段,未然形
られ,ラレ,られる,動詞-接尾,一段,連用形
、,、,、,記号-読点
ある,アル,ある,連体詞
首,クビ,首,名詞-一般
は,ハ,は,助詞-係助詞
つるさ,ツルサ,つるす,動詞-自立,五段・サ行,未然形
れ,レ,れる,動詞-接尾,一段,連用形
、,、,、,記号-読点
男,オトコ,男,名詞-一般
に,ニ,に,助詞-格助詞-一般
は,ハ,は,助詞-係助詞
首,クビ,首,名詞-一般
の,ノ,の,助詞-連体化
数,カズ,数,名詞-一般
が,ガ,が,助詞-格助詞-一般
多,オオ,多い,形容詞-自立,形容詞・アウオ段,ガル接続
すぎ,スギ,すぎる,動詞-非自立,一段,連用形
て,テ,て,助詞-接続助詞
どれ,ドレ,どれ,名詞-代名詞-一般
が,ガ,が,助詞-格助詞-一般
どれ,ドレ,どれ,名詞-代名詞-一般
やら,ヤラ,やら,助詞-副助詞
分ら,ワカラ,分る,動詞-自立,五段・ラ行,未然形
